page_link,img_link,whatsapp_link,price,location,bedrooms,bathrooms,area,title,description,time
https://www.zameen.com/Property/d_12_d_12_markaz_d_12_markaz_two_bed_apartment_available_for_sale_at_2nd_floor-27100575-3158-1.html,,https://wa.me/?text=D%2012%20Markaz%20Two%20Bed%20Apartment%20Available%20For%20Sale%20At%202nd%20Floor%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_markaz_d_12_markaz_two_bed_apartment_available_for_sale_at_2nd_floor-27100575-3158-1.html,90 Lakh,"D-12 Markaz, D-12",2,2,3.3 Marla,D 12 Markaz Two Bed Apartment Available For Sale At 2nd Floor,"D-12 markaz apartment available for sale
size 750 s/f 2nd floor
accommodation 
2 Bedrooms with... more",Added: 3 days ago
https://www.zameen.com/Property/d_12_d_12_markaz_d_12_markaz_two_bed_apartment_size_950_sq_ft_available_for_sale-27100043-3158-1.html,,https://wa.me/?text=D%2012%20Markaz%20Two%20Bed%20Apartment%20Size%20950%20Sq%20Ft%20Available%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_markaz_d_12_markaz_two_bed_apartment_size_950_sq_ft_available_for_sale-27100043-3158-1.html,1 Crore,"D-12 Markaz, D-12",2,2,4.2 Marla,D 12 Markaz Two Bed Apartment Size 950 Sq Ft Available For Sale,"D-12 markaz apartment available for sale
size 950 s/f 3rd floor
accommodation 
2 Bedrooms with... more",Added: 3 days ago
https://www.zameen.com/Property/d_12_d_12_markaz_d_12_markaz_two_bed_apartment_available_for_sale-27099228-3158-1.html,,https://wa.me/?text=D%2012%20Markaz%20Two%20Bed%20Apartment%20Available%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_markaz_d_12_markaz_two_bed_apartment_available_for_sale-27099228-3158-1.html,85 Lakh,"D-12 Markaz, D-12",2,2,3.3 Marla,D 12 Markaz Two Bed Apartment Available For Sale,"D-12 markaz apartment available for sale
size 750 s/f 3rd floor
accommodation 
2 Bedrooms with... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_located_in_house_is_available_for_sale-36498573-160-1.html,,https://wa.me/?text=Located%20In%20%2C%20House%20Is%20Available%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_located_in_house_is_available_for_sale-36498573-160-1.html,6.95 Crore,"D-12, Islamabad",,,10 Marla,"Located In , House Is Available For Sale","One look at 10 Marla property and you'll know it's the best, so book your appointment today. If you... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_10_marla_house_for_sale_in_d_12_islamabad_in_only_rs_70_000_000-36498571-160-1.html,,https://wa.me/?text=10%20Marla%20House%20For%20Sale%20In%20D-12%20Islamabad%20In%20Only%20Rs%2070%2C000%2C000%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_10_marla_house_for_sale_in_d_12_islamabad_in_only_rs_70_000_000-36498571-160-1.html,7 Crore,"D-12, Islamabad",,,10 Marla,"10 Marla House For Sale In D-12 Islamabad In Only Rs 70,000,000",Let us help you narrow down popular areas in Islamabad to invest your savings in real estate. You... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_one_of_a_kind_house_in__available_for_fair_price-36498570-160-1.html,,https://wa.me/?text=One-of-a-kind%20House%20In%20%20Available%20For%20Fair%20Price%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_one_of_a_kind_house_in__available_for_fair_price-36498570-160-1.html,6.9 Crore,"D-12, Islamabad",,,10 Marla,One-of-a-kind House In  Available For Fair Price,This 10 Marla House matches your requirements. This property in D-12 brings you what you need. If... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_planning_to_buy_a_house__let_us_help-36498569-160-1.html,,https://wa.me/?text=Planning%20To%20Buy%20A%20House%3F%20Let%20Us%20Help%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_planning_to_buy_a_house__let_us_help-36498569-160-1.html,6.8 Crore,"D-12, Islamabad",,,10 Marla,Planning To Buy A House? Let Us Help,D-12 has many lucrative investment opportunities. This 10 Marla sized property will prove to be the... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_house_for_sale_situated_in_d_12-36498567-160-1.html,,https://wa.me/?text=House%20For%20Sale%20Situated%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_for_sale_situated_in_d_12-36498567-160-1.html,6.7 Crore,"D-12, Islamabad",,,10 Marla,House For Sale Situated In D-12,Residential properties in Islamabad are plenty and you'll find a good price if you start looking... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_ideally_located_house_available_in_d_12_at_a_price_of_rs_66_000_000-36498565-160-1.html,https://media.zameen.com/thumbnails/149445025-400x300.jpeg,https://wa.me/?text=Ideally%20Located%20House%20Available%20In%20D-12%20At%20A%20Price%20Of%20Rs%2066%2C000%2C000%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_ideally_located_house_available_in_d_12_at_a_price_of_rs_66_000_000-36498565-160-1.html,6.6 Crore,"D-12, Islamabad",,,10 Marla,"Ideally Located House Available In D-12 At A Price Of Rs 66,000,000",Getting a house in D-12 is no less than luck as the area is trending on number 1. We bet you can't... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_highly_coveted_10_marla_house_is_available_in_d_12_for_sale-36498564-160-1.html,https://media.zameen.com/thumbnails/149445015-400x300.jpeg,https://wa.me/?text=Highly-coveted%2010%20Marla%20House%20Is%20Available%20In%20D-12%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_highly_coveted_10_marla_house_is_available_in_d_12_for_sale-36498564-160-1.html,6.5 Crore,"D-12, Islamabad",,,10 Marla,Highly-coveted 10 Marla House Is Available In D-12 For Sale,"This House worth Rs 65,000,000 is an ideal option for you. 10 Marla units are available for... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_exclusive_deal__get_ideal_house_in_d_12_-36498563-160-1.html,https://media.zameen.com/thumbnails/149464732-400x300.jpeg,https://wa.me/?text=Exclusive%20Deal%3A%20Get%20Ideal%20House%20In%20D-12!%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_exclusive_deal__get_ideal_house_in_d_12_-36498563-160-1.html,4.5 Crore,"D-12, Islamabad",,,8 Marla,Exclusive Deal: Get Ideal House In D-12!,You can now purchase your House at an amazing price. Here is a property that falls in an ideal... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_own_the_best_address_with_this_8_marla_house_in_d_12-36498562-160-1.html,https://media.zameen.com/thumbnails/149445005-400x300.jpeg,https://wa.me/?text=Own%20The%20Best%20Address%20With%20This%208%20Marla%20House%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_own_the_best_address_with_this_8_marla_house_in_d_12-36498562-160-1.html,4.45 Crore,"D-12, Islamabad",,,8 Marla,Own The Best Address With This 8 Marla House In D-12,"If you're looking for property sized 8 Marla, you're in the right place. D-12 is central and... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_great_8_marla_house_for_sale_available_in_rs_44_000_000-36498561-160-1.html,,https://wa.me/?text=Great%208%20Marla%20House%20For%20Sale%20Available%20In%20Rs%2044%2C000%2C000%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_great_8_marla_house_for_sale_available_in_rs_44_000_000-36498561-160-1.html,4.4 Crore,"D-12, Islamabad",,,8 Marla,"Great 8 Marla House For Sale Available In Rs 44,000,000","Here is a property that falls in an ideal price range of Rs 44,000,000 and offers all the desirable... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_8_marla_house_for_sale_in_d_12-36498560-160-1.html,,https://wa.me/?text=8%20Marla%20House%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_8_marla_house_for_sale_in_d_12-36498560-160-1.html,4.35 Crore,"D-12, Islamabad",,,8 Marla,8 Marla House For Sale In D-12,"A price of PKR Rs 43,500,000 for this property is a great deal, not to be missed. Book your dream 8... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_house_available_for_sale_in_d_12-36498559-160-1.html,,https://wa.me/?text=House%20Available%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_available_for_sale_in_d_12-36498559-160-1.html,4.3 Crore,"D-12, Islamabad",,,8 Marla,House Available For Sale In D-12,"At a price of Rs 43,000,000 this property can be the best investment option in this D-12. Not every... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_get_in_touch_now_to_buy_a_5_marla_house_in_d_12_islamabad-36498558-160-1.html,,https://wa.me/?text=Get%20In%20Touch%20Now%20To%20Buy%20A%205%20Marla%20House%20In%20D-12%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_get_in_touch_now_to_buy_a_5_marla_house_in_d_12_islamabad-36498558-160-1.html,3.75 Crore,"D-12, Islamabad",,,5 Marla,Get In Touch Now To Buy A 5 Marla House In D-12 Islamabad,We can help you in finding the right type of House. 5 Marla property is ideal for residential or... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_reserve_a_centrally_located_house_of_4_marla_in_d_12-36498557-160-1.html,,https://wa.me/?text=Reserve%20A%20Centrally%20Located%20House%20Of%204%20Marla%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_reserve_a_centrally_located_house_of_4_marla_in_d_12-36498557-160-1.html,2.9 Crore,"D-12, Islamabad",,,4 Marla,Reserve A Centrally Located House Of 4 Marla In D-12,"Find yourself a luxurious house in Islamabad with great options available. Also, you'd be hard... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_ideally_located_house_available_in_d_12_with_irresistible_features-36498556-160-1.html,,https://wa.me/?text=Ideally%20Located%20House%20Available%20In%20D-12%20With%20Irresistible%20Features%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_ideally_located_house_available_in_d_12_with_irresistible_features-36498556-160-1.html,3.75 Crore,"D-12, Islamabad",,,5 Marla,Ideally Located House Available In D-12 With Irresistible Features,Let us help you further; we will find you perfect House in D-12 in Islamabad for Sale. If you are... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_find_the_best_house_in_islamabad-36498554-160-1.html,,https://wa.me/?text=Find%20The%20Best%20House%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_find_the_best_house_in_islamabad-36498554-160-1.html,2.8 Crore,"D-12, Islamabad",,,4 Marla,Find The Best House In Islamabad,"The highly lucrative real estate options in D-12 should not be missed. A project of PKR Rs 28,000... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_buy_a_fair_priced_4_marla_house_in_islamabad-36498553-160-1.html,,https://wa.me/?text=Buy%20A%20Fair-priced%204%20Marla%20House%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_buy_a_fair_priced_4_marla_house_in_islamabad-36498553-160-1.html,2.7 Crore,"D-12, Islamabad",,,4 Marla,Buy A Fair-priced 4 Marla House In Islamabad,"With upcoming development projects in Islamabad, it is high time to invest here. The House for sale... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_exclusive_deal_available_for_5_marla_house_located_in_d_12-36498552-160-1.html,,https://wa.me/?text=Exclusive%20Deal%20Available%20For%205%20Marla%20House%20Located%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_exclusive_deal_available_for_5_marla_house_located_in_d_12-36498552-160-1.html,3.7 Crore,"D-12, Islamabad",,,5 Marla,Exclusive Deal Available For 5 Marla House Located In D-12,Live your dream life in Islamabad. Book this property that's just landed on the market before it's... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_5_marla_house_is_available_in_affordable_price_in_islamabad-36498551-160-1.html,,https://wa.me/?text=5%20Marla%20House%20Is%20Available%20In%20Affordable%20Price%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_5_marla_house_is_available_in_affordable_price_in_islamabad-36498551-160-1.html,3.65 Crore,"D-12, Islamabad",,,5 Marla,5 Marla House Is Available In Affordable Price In Islamabad,"At a price of PKR Rs 36,500,000 this is the best property you can find in D-12. A 5 Marla property... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_house_in_d_12_sized_4_marla_is_available-36498548-160-1.html,,https://wa.me/?text=House%20In%20D-12%20Sized%204%20Marla%20Is%20Available%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_in_d_12_sized_4_marla_is_available-36498548-160-1.html,2.6 Crore,"D-12, Islamabad",,,4 Marla,House In D-12 Sized 4 Marla Is Available,"The D-12 is a deal you must take a look at. Islamabad has abundant property options available, for... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_you_can_get_this_well_suited_house_for_a_fair_price_in_islamabad-36498549-160-1.html,,https://wa.me/?text=You%20Can%20Get%20This%20Well-suited%20House%20For%20A%20Fair%20Price%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_you_can_get_this_well_suited_house_for_a_fair_price_in_islamabad-36498549-160-1.html,2.65 Crore,"D-12, Islamabad",,,4 Marla,You Can Get This Well-suited House For A Fair Price In Islamabad,The perfect 4 Marla House is available for Sale now. Living in House in Islamabad is an indication... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_spacious_4_marla_house_available_for_sale_in_d_12-36498547-160-1.html,,https://wa.me/?text=Spacious%204%20Marla%20House%20Available%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_spacious_4_marla_house_available_for_sale_in_d_12-36498547-160-1.html,2.55 Crore,"D-12, Islamabad",,,4 Marla,Spacious 4 Marla House Available For Sale In D-12,The House is designed and developed as per the exact buyers' demands. A well-constructed property... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_house_available_for_sale_in_d_12_if_you_make_haste-36498546-160-1.html,,https://wa.me/?text=House%20Available%20For%20Sale%20In%20D-12%20If%20You%20Make%20Haste%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_available_for_sale_in_d_12_if_you_make_haste-36498546-160-1.html,2.5 Crore,"D-12, Islamabad",,,4 Marla,House Available For Sale In D-12 If You Make Haste,The House is smartly designed to have spacious bedrooms with large windows that can be opened... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_house_available_for_sale_in_d_12_if_you_make_haste-36498545-160-1.html,,https://wa.me/?text=House%20Available%20For%20Sale%20In%20D-12%20If%20You%20Make%20Haste%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_available_for_sale_in_d_12_if_you_make_haste-36498545-160-1.html,3.6 Crore,"D-12, Islamabad",,,5 Marla,House Available For Sale In D-12 If You Make Haste,You can enjoy a comfortable life in the 5 Marla sized property which is currently available. All... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_own_this_house_in_islamabad-36498544-160-1.html,,https://wa.me/?text=Own%20This%20House%20In%20%2C%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_own_this_house_in_islamabad-36498544-160-1.html,2.75 Crore,"D-12, Islamabad",,,4 Marla,"Own This House In , Islamabad","We have got just the right property for you. So, stop whatever you're doing and grab your share as... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_your_search_for_house_in_islamabad_ends_here-36498543-160-1.html,,https://wa.me/?text=Your%20Search%20For%20House%20In%20Islamabad%20Ends%20Here%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_your_search_for_house_in_islamabad_ends_here-36498543-160-1.html,2.85 Crore,"D-12, Islamabad",,,4 Marla,Your Search For House In Islamabad Ends Here,"If you are looking for a good neighbourhood, the location of D-12 can be your best pick. Islamabad... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_get_this_prominently_located_house_for_sale_in_d_12-36498541-160-1.html,,https://wa.me/?text=Get%20This%20Prominently%20Located%20House%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_get_this_prominently_located_house_for_sale_in_d_12-36498541-160-1.html,3.5 Crore,"D-12, Islamabad",,,5 Marla,Get This Prominently Located House For Sale In D-12,This property for sale is great not just for living but also as an investment. D-12 is surrounded... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_highly_in_demand_house_in__in_rs_35_500_000-36498542-160-1.html,,https://wa.me/?text=Highly%20In-demand%20House%20In%20%20In%20Rs%2035%2C500%2C000%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_highly_in_demand_house_in__in_rs_35_500_000-36498542-160-1.html,3.55 Crore,"D-12, Islamabad",,,5 Marla,"Highly In-demand House In  In Rs 35,500,000",The House is based in the ideal location of D-12 which is high in demand. You can find properties... more,Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_perfect_4_marla_house_in_d_12_for_sale-36498538-160-1.html,,https://wa.me/?text=Perfect%204%20Marla%20House%20In%20D-12%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_perfect_4_marla_house_in_d_12_for_sale-36498538-160-1.html,3 Crore,"D-12, Islamabad",,,4 Marla,Perfect 4 Marla House In D-12 For Sale,"The 4 Marla property you must explore. A property deal in D-12 doesn't come easily, so take benefit... more",Added: 3 days ago
https://www.zameen.com/Property/islamabad_d_12_house_located_in__for_sale-36498539-160-1.html,,https://wa.me/?text=House%20Located%20In%20%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_located_in__for_sale-36498539-160-1.html,2.95 Crore,"D-12, Islamabad",,,4 Marla,House Located In  For Sale,A sustainable living experience in these Houseawaits your approval. The convenient and stunning... more,Added: 3 days ago
https://www.zameen.com/Property/d_12_d_12_4_4_marla_house_in_central_d_12_4_for_sale-35685362-3157-1.html,https://images.zameen.com/smap/400/300/33.701707/72.956686/image.jpeg?quality=80&imageformat=jpeg,https://wa.me/?text=4%20Marla%20House%20In%20Central%20D-12%2F4%20For%20sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_4_4_marla_house_in_central_d_12_4_for_sale-35685362-3157-1.html,3 Crore,"D-12/4, D-12",4,4,4 Marla,4 Marla House In Central D-12/4 For sale,"House you've been looking for is available at the best price, so take action today. Buying property... more",Added: 6 days ago
https://www.zameen.com/Property/islamabad_d_12_house_for_sale_in_d_12-36446038-160-1.html,https://media.zameen.com/thumbnails/149053411-400x300.jpeg,https://wa.me/?text=House%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_for_sale_in_d_12-36446038-160-1.html,3.5 Crore,"D-12, Islamabad",4,5,5 Marla,House For Sale In D-12,"Beautiful location
If you want environment which is absolutely secured and peaceful then it is the... more",Added: 6 days ago
https://www.zameen.com/Property/islamabad_d_12_d_12_a_beautiful_full_house_for_sale-36347078-160-1.html,https://media.zameen.com/thumbnails/148592559-400x300.jpeg,https://wa.me/?text=D-12%20A%20Beautiful%20Full%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d_12_a_beautiful_full_house_for_sale-36347078-160-1.html,8.7 Crore,"D-12, Islamabad",8,8,14 Marla,D-12 A Beautiful Full House For Sale,8 Bedrooms With Attach Washrooms 3 Kitchen Servant Quarter 3 Car Parking 1 Basement Gas 3... more,Added: 1 week ago
https://www.zameen.com/Property/d_12_d_12_1_single_unit_house_for_sale-36159557-3154-1.html,https://media.zameen.com/thumbnails/147609337-400x300.jpeg,https://wa.me/?text=Single%20Unit%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_single_unit_house_for_sale-36159557-3154-1.html,2.85 Crore,"D-12/1, D-12",3,3,4 Marla,Single Unit House For Sale,"25x40 House For Sale In D-12 1
3 Bedroom With Attach Bathrooms 
1 Kitchen Drawing Room With Attach... more",Added: 3 weeks ago
https://www.zameen.com/Property/islamabad_d_12_4_marla_brand_new_most_beautiful_house_for_sale_d_12_in_islamabad-36064699-160-1.html,,https://wa.me/?text=4%20Marla%20Brand%20New%20Most%20Beautiful%20House%20For%20Sale%20D-12%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_4_marla_brand_new_most_beautiful_house_for_sale_d_12_in_islamabad-36064699-160-1.html,3.35 Crore,"D-12, Islamabad",4,5,4 Marla,4 Marla Brand New Most Beautiful House For Sale D-12 In Islamabad,"4 Bed Rooms With Attached Wash Rooms 
T. V Lounge
Drawing Room 
Servant Room 
Car Parking ... more",Added: 3 weeks ago
https://www.zameen.com/Property/islamabad_d_12_14_marla_new_house_available_for_sale_d_12_in_islamabad-36059656-160-1.html,,https://wa.me/?text=14%20Marla%20New%20House%20Available%20For%20Sale%20D-12%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_14_marla_new_house_available_for_sale_d_12_in_islamabad-36059656-160-1.html,6 Crore,"D-12, Islamabad",6,7,14 Marla,14 Marla New House Available For Sale D-12 In Islamabad,"6 Bed Rooms With Attached Wash Rooms 
2 Drawing Dining 
2 T. V Lounge 
2 Kitchen 
Servant Room 
Car... more",Added: 3 weeks ago
https://www.zameen.com/Property/islamabad_d_12_4_marla_brand_new_most_beautiful_house_available_for_sale_d_12_in_islamabad-36045699-160-1.html,,https://wa.me/?text=4%20Marla%20Brand%20New%20Most%20Beautiful%20House%20Available%20For%20Sale%20D-12%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_4_marla_brand_new_most_beautiful_house_available_for_sale_d_12_in_islamabad-36045699-160-1.html,3.1 Crore,"D-12, Islamabad",4,5,4 Marla,4 Marla Brand New Most Beautiful House Available For Sale D-12 In Islamabad,"4 Bed Rooms With Attached Wash Rooms 
2 T. V Lounge 
Drawing Room 
2 Kitchen 
Car Parking ... more",Added: 3 weeks ago
https://www.zameen.com/Property/islamabad_d_12_d_12_triple_storey_house_for_sale-35981603-160-1.html,,https://wa.me/?text=D-12%20Triple%20Storey%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d_12_triple_storey_house_for_sale-35981603-160-1.html,13.5 Crore,"D-12, Islamabad",9,9,1 Kanal,D-12 Triple Storey House For Sale,"1 Kanal Triple Storey House For Sale
margalla Facing
triple Story
9 Bedrooms With Attach Bathroom
3... more",Added: 3 weeks ago
https://www.zameen.com/Property/islamabad_d_12_25x40_house_for_sale_in_d_12-35973660-160-1.html,,https://wa.me/?text=25x40%20House%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_25x40_house_for_sale_in_d_12-35973660-160-1.html,2.6 Crore,"D-12, Islamabad",5,5,4 Marla,25x40 House For Sale In D-12,"Double Unit House For Sale. deal With Owner. owner Made House

please Feel Free To Call Us If You... more",Added: 4 weeks ago
https://www.zameen.com/Property/islamabad_d_12_house_for_sale-32843170-160-1.html,,https://wa.me/?text=House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_for_sale-32843170-160-1.html,8 Crore,"D-12, Islamabad",8,8,14 Marla,House For Sale,"D/12 Islamabad
of Course, If You're Looking For House, You're In The Right Place! Schedule Your... more",Added: 4 weeks ago
https://www.zameen.com/Property/d_12_d_12_1_1800_square_feet_house_in_d_12_for_sale-24810761-3154-1.html,,https://wa.me/?text=1800%20Square%20Feet%20House%20In%20D-12%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_1800_square_feet_house_in_d_12_for_sale-24810761-3154-1.html,3.75 Crore,"D-12/1, D-12",,,8 Marla,1800 Square Feet House In D-12 For Sale,"Brand new corner
In short, 1800  Square Feet property is the best option for investment in this... more",Added: 1 month ago
https://www.zameen.com/Property/d_12_d_12_2_brand_new_house_for_sale_in_d_12_2-34504160-3155-1.html,,https://wa.me/?text=Brand%20New%20House%20For%20Sale%20In%20D-12%202%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_2_brand_new_house_for_sale_in_d_12_2-34504160-3155-1.html,13.5 Crore,"D-12/2, D-12",9,9,1 Kanal,Brand New House For Sale In D-12 2,"Property Details 
Brand New House
Corner House
D-12 2
Near to markaz
Excellent Location
3 Portion... more",Added: 1 month ago
https://www.zameen.com/Property/islamabad_d_12_5_marla_double_unit_house_for_sale_in_d_12_1-33639393-160-1.html,,https://wa.me/?text=5%20Marla%20Double%20Unit%20House%20For%20Sale%20In%20D-12%201%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_5_marla_double_unit_house_for_sale_in_d_12_1-33639393-160-1.html,3.35 Crore,"D-12, Islamabad",4,4,5 Marla,5 Marla Double Unit House For Sale In D-12 1,"Margalla Face Beautiful Constructed Double Storey House
sector D-12 1 Islamabad Second To Corner
4... more",Added: 3 months ago
https://www.zameen.com/Property/islamabad_d_12_d12_brand_new_house_30x60_with_extra_land-36539418-160-1.html,,https://wa.me/?text=D12%20Brand%20New%20House%2030x60%20With%20Extra%20Land%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d12_brand_new_house_30x60_with_extra_land-36539418-160-1.html,7.9 Crore,"D-12, Islamabad",6,9,8 Marla,D12 Brand New House 30x60 With Extra Land,D12 Brand new House 30x60 Close to park Margla facing With Extra land Entering a new level in... more,Added: 3 hours ago
https://www.zameen.com/Property/d_12_d_12_1_d_12_1_brand_new_house_25x40-36319852-3154-1.html,,https://wa.me/?text=D-12%201%20Brand%20New%20House%2025x40%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_d_12_1_brand_new_house_25x40-36319852-3154-1.html,3 Crore,"D-12/1, D-12",4,5,4.4 Marla,D-12 1 Brand New House 25x40,"D12 1 Brand New House 25x40 
4 Bed 2 Kitchen 
Beautiful Location 
Call Me For More... more",Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_d12_brand_new_house_50x90-35936499-160-1.html,,https://wa.me/?text=D12%20Brand%20New%20House%2050x90%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d12_brand_new_house_50x90-35936499-160-1.html,14 Crore,"D-12, Islamabad",8,9,1 Kanal,D12 Brand New House 50x90,Entering A New Level In Residential House's Construction Alhamdulillah. (50 90)ft Luxury House Just... more,Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_4_kanal_farm_house_in_major_makhdoom_society-35244761-160-1.html,,https://wa.me/?text=4%20Kanal%20Farm%20House%20In%20Major%20Makhdoom%20Society%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_4_kanal_farm_house_in_major_makhdoom_society-35244761-160-1.html,11.95 Crore,"D-12, Islamabad",,,4 Kanal,4 Kanal Farm House In Major Makhdoom Society,"4 Kanal Faram house in Major Makhdoom Society 
near D-12
Prim Location 
Located at Margalla Avenue... more",Added: 4 days ago
